name,img,instagram,labels
SOLOMUN,https://www.beatstats.com/images/artist/large/25648.jpg?version=7645,https://www.instagram.com/solomun,"['DEFECTED', 'RUNNING BACK', 'GOOD LUCK KID', 'MINISTRY OF SOUND RECORD....', 'PARLOPHONE UK', 'REKIDS', 'COLUMBIA (SONY)', 'ARMADA MUSIC', 'VINTAGE CULTURE', 'PEPPERMINT JAM RECORDS', 'DIYNAMIC', 'TURBO RECORDINGS', 'NINL']"
THE CUBE GUYS,https://www.beatstats.com/images/artist/large/7091.jpg?version=35381,https://www.instagram.com/the_cube_guys,"['CUBE RECORDINGS', 'NOTHING ELSE MATTERS', 'MATTEI & OMICH MUSIC', 'MOTIVE RECORDS', 'URBANA RECORDINGS', 'WIGGLE ROOM RECORDS']"
SPACE MOTION,https://www.beatstats.com/images/artist/large/115638.jpg?version=26022,https://www.instagram.com/space_motion,"['SPACE MOTION RECORDS', 'MUDRA', 'EXIT SOUNDSCAPE', 'ONE SEVEN MUSIC', ""SPINNIN' DEEP"", 'POSITIVA', 'REALM RECORDS', 'FLASHOVER RECORDINGS', 'MILK & SUGAR', 'HURRY UP SLOWLY', 'ARMADA MUSIC']"
CHRIS LORENZO,https://www.beatstats.com/images/artist/large/298551.jpg?version=50773,https://www.instagram.com/chris_lorenzo,"['LATE CHECKOUT', 'FLY WITH US', 'SUEñOS GLOBALES, LLC', 'THREE SIX ZERO RECORDING....', 'BLACK BOOK RECORDS', 'ULTRA', 'SIXTY6MUSIC', 'NLV RECORDS']"
DARIUS SYROSSIAN,https://www.beatstats.com/images/artist/large/8420.jpg?version=27556,https://www.instagram.com/darius_syrossian,"['NOTHING ELSE MATTERS', 'MOXY MUZIK', 'METAFLOOR RECORDS', 'TOOLROOM', 'DEFECTED', 'HOT CREATIONS', 'DFTD', 'GRIFFINTOWN RECORDS', 'MINISTRY OF SOUND RECORD....', 'PITCH RECORDS', 'WHOYOSTRO WHITE']"
SUGAR HILL,https://www.beatstats.com/images/artist/large/250868.jpg?version=20195,https://www.instagram.com/sugar_hill,['TRANSA RECORDS']
TUJAMO,https://www.beatstats.com/images/artist/large/104477.jpg?version=48602,https://www.instagram.com/tujamo,"[""SPINNIN' RECORDS"", 'STMPD RCRDS', 'HEXAGON', 'CITY STARS RECORDS', 'REVEALED RECORDINGS', 'SMASH THE HOUSE OFFICIAL']"
SASHA,https://www.beatstats.com/images/artist/large/2675.jpg?version=52525,https://www.instagram.com/sasha,"['LAST NIGHT ON EARTH', 'ENTROPIC CYCLES', 'NYX MUSIC', 'NIGHT TIME STORIES', 'CROSSTOWN REBELS', 'CIRCUS RECORDINGS']"
ME & MY TOOTHBRUSH,https://www.beatstats.com/images/artist/large/325457.jpg?version=39545,https://www.instagram.com/me_&_my_toothbrush,"['NO DEFINITION', 'ENORMOUS TUNES']"
AUDIOJACK,https://www.beatstats.com/images/artist/large/19756.jpg?version=33904,https://www.instagram.com/audiojack,"['GRUUV', 'REALM RECORDS', '8BIT', 'NOTHING ELSE MATTERS', 'KNEE DEEP IN SOUND', 'MOXY MUZIK', 'SOLID GROOVES RAW', 'CROSSTOWN REBELS', 'DFTD']"
EARTH N DAYS,https://www.beatstats.com/images/artist/large/610928.jpg?version=897,https://www.instagram.com/earth_n_days,"['HOUSEU', 'THERE WAS JACK', 'HOUSEU TUNES']"
WADE,https://www.beatstats.com/images/artist/large/76752.jpg?version=38640,https://www.instagram.com/wade,"['MUSICAL FREEDOM', 'INSOMNIAC RECORDS', 'CRITERIO MUSIC']"
ANOTR,https://www.beatstats.com/images/artist/large/498574.jpg?version=60277,https://www.instagram.com/anotr,['NO ART']
DETLEF,https://www.beatstats.com/images/artist/large/129967.jpg?version=49578,https://www.instagram.com/detlef,"['ISSUES', 'MOAN', 'ELROW MUSIC', 'MOXY MUZIK', 'REPOPULATE MARS', 'BLACK BOOK RECORDS', 'SHOUT LABEL']"
BASSJACKERS,https://www.beatstats.com/images/artist/large/51186.jpg?version=51769,https://www.instagram.com/bassjackers,"['SMASH THE HOUSE OFFICIAL', 'REVEALED RECORDINGS', 'HELDEEP RECORDS', 'DYSTOPIA (RAVE CULTURE)', 'DIM MAK RECORDS', ""SPINNIN' RECORDS"", 'HOUSE OF HOUSE RECORDS']"
PATRICE BAUMEL,https://www.beatstats.com/images/artist/large/21987.jpg?version=22968,https://www.instagram.com/patrice_baumel,"['KOMPAKT EXTRA', 'KIOSK ID', 'ELEATICS RECORDS']"
CLAUDE VONSTROKE,https://www.beatstats.com/images/artist/large/5430.jpg?version=14517,https://www.instagram.com/claude_vonstroke,['HOLLYWOOD RECORDS']
BLASTERJAXX,https://www.beatstats.com/images/artist/large/154919.jpg?version=38904,https://www.instagram.com/blasterjaxx,"['MAXXIMIZE', 'REVEALED RECORDINGS', 'SPINNIN RECORDS']"
EATS EVERYTHING,https://www.beatstats.com/images/artist/large/108785.jpg?version=30416,https://www.instagram.com/eats_everything,['THREE SIX ZERO RECORDING....']
DANNIC,https://www.beatstats.com/images/artist/large/244542.jpg?version=46497,https://www.instagram.com/dannic,"['FUTURE HOUSE MUSIC', 'HYSTERIA', 'HEXAGON', 'FONK RECORDINGS (OFFICIA....', 'PROTOCOL RECORDINGS', 'MAXXIMIZE', 'REVEALED RECORDINGS']"
MICHAEL BIBI,https://www.beatstats.com/images/artist/large/350292.jpg?version=19661,https://www.instagram.com/michael_bibi,['SOLID GROOVES RECORDS']
THOMAS SCHUMACHER,https://www.beatstats.com/images/artist/large/9307.jpg?version=13694,https://www.instagram.com/thomas_schumacher,"['ELECTRIC BALLROOM', 'ARCANE MUSIC', 'DEAR DEER']"
FRANKY RIZARDO,https://www.beatstats.com/images/artist/large/34714.jpg?version=42345,https://www.instagram.com/franky_rizardo,"['COLUMBIA (SONY)', 'THREE SIX ZERO', 'UNDER NO ILLUSION', 'LTF RECORDS', 'ALL I NEED']"
DIPLO,https://www.beatstats.com/images/artist/large/16134.jpg?version=36691,https://www.instagram.com/diplo,"['HIGHER GROUND', 'COLUMBIA (SONY)', 'INSOMNIAC RECORDS', 'COLUMBIA/B1 RECORDINGS/M....', 'FCKNG SERIOUS', 'ÉCURIE RECORDS']"
OFFAIAH,https://www.beatstats.com/images/artist/large/565140.jpg?version=21808,https://www.instagram.com/offaiah,"['DRUMCODE', 'OWSLA/ATLANTIC', 'DEFECTED', 'TOOLROOM', 'INCORRECT', 'ARMADA SUBJEKT', 'MISTIER MUSIC', 'ALL FIRE', 'PERFECT HAVOC']"
THE BLESSED MADONNA,https://www.beatstats.com/images/artist/large/242993.jpg?version=13185,https://www.instagram.com/the_blessed_madonna,"['WARNER RECORDS', 'ATLANTIC RECORDS UK', 'FFRR', 'K7 RECORDS']"
CASSIMM,https://www.beatstats.com/images/artist/large/322845.jpg?version=46186,https://www.instagram.com/cassimm,"['JACKIES MUSIC RECORDS', 'GOLDEN RECORDINGS', 'HOUSEU', 'TOOLROOM', 'REKIDS', 'VICIOUS', 'SUMMER-IZED SESSIONS', 'WH0 PLAYS', 'TOOLROOM TRAX', 'FREAKIN909', 'STEREOPHONIC', 'CRYPTO RAVERS', 'BLACK LIZARD RECORDS', 'Z RECORDS', 'ALTRA MODA', 'CLUB SWEAT', 'URBANA RECORDINGS', 'HOUSEU TUNES', 'ADESSO MUSIC', 'MILK & SUGAR', 'PHOENIX MUSIC INC', 'TRIBAL KITCHEN', 'BELOVE']"
PAX,https://www.beatstats.com/images/artist/large/10484.jpg?version=16781,https://www.instagram.com/pax,['NOTHING ELSE MATTERS']
NYTRON,https://www.beatstats.com/images/artist/large/157838.jpg?version=17603,https://www.instagram.com/nytron,"['PRISON ENTERTAINMENT', 'DROP N DIRTY RECORDS', 'DWORX MUSIC']"
SHIBA SAN,https://www.beatstats.com/images/artist/large/375907.jpg?version=26636,https://www.instagram.com/shiba_san,"['BASEMENT LEAK', 'ALL U NEED RECORDS', 'TOOLROOM TRAX', 'INSOMNIAC RECORDS', 'DFTD', 'TINTED RECORDS']"
KOLSCH,https://www.beatstats.com/images/artist/large/157797.jpg?version=12266,https://www.instagram.com/kolsch,"['THE MOMENT', 'KOMPAKT', 'ALTRA MODA', 'DECCA MUSIC GROUP LTD.', 'TURBO RECORDINGS', 'INSOMNIAC RECORDS']"
REINIER ZONNEVELD,https://www.beatstats.com/images/artist/large/248153.jpg?version=34070,https://www.instagram.com/reinier_zonneveld,"['FILTH ON ACID', 'ARMIND (ARMADA)', 'INSOLENT RAVE RECORDS', 'WUGD']"
ARGY,https://www.beatstats.com/images/artist/large/8642.jpg?version=12799,https://www.instagram.com/argy,"['AFTERLIFE RECORDS', 'CERCLE RECORDS', 'NEW WORLD', 'VIRGIN', 'TOMORROWLAND MUSIC', 'UPPERGROUND', 'ATLANTIC RECORDS', 'EMBASSY ONE', 'MUSICAL FREEDOM']"
MAX STYLER,https://www.beatstats.com/images/artist/large/402072.jpg?version=39854,https://www.instagram.com/max_styler,"['INSOMNIAC RECORDS', 'EXPERTS ONLY', 'TRUESOUL', 'REALM RECORDS', 'KRAFTEK', 'TSZR', ""SPINNIN' DEEP"", ""RULES DON'T APPLY"", 'DIYNAMIC', 'INCORRECT']"
CROATIA SQUAD,https://www.beatstats.com/images/artist/large/114739.jpg?version=4939,https://www.instagram.com/croatia_squad,['ENORMOUS TUNES']
PIG&DAN,https://www.beatstats.com/images/artist/large/5235.jpg?version=53416,https://www.instagram.com/pig&dan,"['OKO RECORDINGS', 'ELEVATE', 'BEDROCK RECORDS', 'DIVIINE', 'SPECTRUM (NL)', 'MOBILEE RECORDS', 'YOU PLUS ONE', 'DCLTD', 'MOOD', 'NATURA VIVA BLACK', 'COCOON RECORDINGS']"
JOEL CORRY,https://www.beatstats.com/images/artist/large/488350.jpg?version=16182,https://www.instagram.com/joel_corry,"['MUSICAL FREEDOM', 'POLYDOR RECORDS', 'D4 D4NCE', 'ATLANTIC RECORDS UK', 'TH3RD BRAIN', 'MENTALO MUSIC', 'BIG BEAT RECORDS']"
WILL SPARKS,https://www.beatstats.com/images/artist/large/258212.jpg?version=39960,https://www.instagram.com/will_sparks,"['CLUBWRK', '2DUTCH RECORDS', 'SMASH THE HOUSE OFFICIAL', 'MUSICAL FREEDOM', ""SPINNIN' RECORDS"", 'ARMADA MUSIC']"
JOSH BUTLER,https://www.beatstats.com/images/artist/large/123709.jpg?version=45591,https://www.instagram.com/josh_butler,"['ORIGINS RCRDS', '8BIT', 'REJECTED', 'SOLID GROOVES RAW', 'KAOZ THEORY', 'GRUUV']"
MK,https://www.beatstats.com/images/artist/large/10265.jpg?version=41677,https://www.instagram.com/mk,"['COLUMBIA (SONY)', 'SOLOTOKO', 'ARMADA MUSIC ALBUMS', 'DEFECTED', 'POLYDOR RECORDS', 'POSITIVA']"
ODD MOB,https://www.beatstats.com/images/artist/large/353575.jpg?version=59566,https://www.instagram.com/odd_mob,"['INSOMNIAC RECORDS', 'TINTED RECORDS', 'BIG BEAT RECORDS', 'EXPERTS ONLY', 'VIRGIN', 'DRUMCODE', 'OCTOBER RECORDS', 'THRIVE MUSIC', 'NINJA TUNE', 'HELIX RECORDS', 'SOFI TUKKER LLC', 'POLYDOR RECORDS', 'FUTURE CLASSIC', 'LOWLY (CMG)']"
BREAK,https://www.beatstats.com/images/artist/large/14824.jpg?version=21135,https://www.instagram.com/break,"['SYMMETRY RECORDINGS', 'SHOGUN AUDIO', 'V RECORDINGS', 'THE SAUCE RECORDINGS', 'MUST MAKE MUSIC']"
ILLYUS & BARRIENTOS,https://www.beatstats.com/images/artist/large/412714.jpg?version=36949,https://www.instagram.com/illyus_&_barrientos,"['TOOLROOM', 'BIG LOVE MUSIC', 'JACKIES MUSIC RECORDS', 'STAY BUSY RECORDS', 'MILK & SUGAR', 'NEW STATE MUSIC', 'ARMADA SUBJEKT', 'ULTRA', 'FUTURE DISCO DANCE CLUB']"
WEISS (UK),https://www.beatstats.com/images/artist/large/345028.jpg?version=7067,https://www.instagram.com/weiss_(uk),['TOOLROOM']
MR. BELT & WEZOL,https://www.beatstats.com/images/artist/large/405376.jpg?version=19891,https://www.instagram.com/mr._belt_&_wezol,"['SONY MUSIC ENTERTAINMENT', ""SPINNIN' RECORDS"", 'GEMSTONE RECORDS', 'FUTURE HOUSE MUSIC', 'NITRON MUSIC', 'VIRGIN', 'TOMORROWLAND MUSIC']"
REBUKE,https://www.beatstats.com/images/artist/large/663381.jpg?version=10018,https://www.instagram.com/rebuke,"['AFTERLIFE RECORDS', 'MAU5TRAP', 'ERA', 'HOT CREATIONS', 'TH3RD BRAIN']"
NOIZU,https://www.beatstats.com/images/artist/large/619438.jpg?version=25765,https://www.instagram.com/noizu,"['INSOMNIAC RECORDS', 'TECHNE', 'CATCH & RELEASE', 'BLACK BOOK RECORDS']"
CHASE & STATUS,https://www.beatstats.com/images/artist/large/90505.jpg?version=51029,https://www.instagram.com/chase_&_status,"['EMI', 'POLYDOR RECORDS', 'ATLANTIC RECORDS UK', 'CULT.URE', 'MTA RECORDS']"
QUINTINO,https://www.beatstats.com/images/artist/large/55391.jpg?version=1158,https://www.instagram.com/quintino,['TOMORROWLAND MUSIC']
SIDNEY CHARLES,https://www.beatstats.com/images/artist/large/154816.jpg?version=34130,https://www.instagram.com/sidney_charles,"['HEAVY HOUSE SOCIETY', 'YOU&ME RECORDS', 'MOXY MUZIK', 'SOLID GROOVES RECORDS', 'EASTENDERZ', 'CECILLE']"
MORENO PEZZOLATO,https://www.beatstats.com/images/artist/large/73031.jpg?version=52313,https://www.instagram.com/moreno_pezzolato,"['FREAKIN909', 'LA LUNA RECORDS', 'HOUSEU TUNES', 'HOUSEU', ""PAUL'S BOUTIQUE""]"
TEENAGE MUTANTS,https://www.beatstats.com/images/artist/large/149975.jpg?version=10542,https://www.instagram.com/teenage_mutants,"['TRAGEDIE', 'DRUMCODE', 'TERMINAL M', 'TREASURE RECORDS', 'NATURA VIVA BLACK', 'LEGEND', 'ORANGE RECORDINGS']"
RENE AMESZ,https://www.beatstats.com/images/artist/large/3870.jpg?version=26140,https://www.instagram.com/rene_amesz,"[""D'EAUPE"", 'TOOLROOM TRAX']"
CARI GOLDEN,https://www.beatstats.com/images/artist/large/101016.jpg?version=31419,https://www.instagram.com/cari_golden,"['NOTHING ELSE MATTERS', 'VOLTA', 'SOUS MUSIC', 'DEFECTED', 'GO DEEVA RECORDS', 'STEREO PRODUCTIONS CATAL....', 'BALANCE MUSIC']"
AFROJACK,https://www.beatstats.com/images/artist/large/25750.jpg?version=34822,https://www.instagram.com/afrojack,"['SPINNIN RECORDS', 'MDLBEAST RECORDS', 'REVEALED RECORDINGS', 'TOMORROWLAND MUSIC', 'WALL RECORDINGS', 'MUSICAL FREEDOM', 'STMPD RCRDS', 'PARLOPHONE (FRANCE)', ""SPINNIN' RECORDS""]"
GUZ (NL),https://www.beatstats.com/images/artist/large/618991.jpg?version=23010,https://www.instagram.com/guz_(nl),"['DEFECTED', 'JACKIES MUSIC RECORDS', 'DFTD', 'D4 D4NCE', 'TOOLROOM TRAX', ""SPINNIN' DEEP"", 'EXPERTS ONLY']"
TIGER STRIPES,https://www.beatstats.com/images/artist/large/5486.jpg?version=13550,https://www.instagram.com/tiger_stripes,"['REKIDS', 'KWENCH RECORDS']"
DVBBS,https://www.beatstats.com/images/artist/large/300443.jpg?version=16758,https://www.instagram.com/dvbbs,['KANARY RECORDS']
MOTI,https://www.beatstats.com/images/artist/large/250337.jpg?version=61049,https://www.instagram.com/moti,"['ZERO COOL', 'HMG', 'ZERO DEEP', 'SOAVE', 'WORX IT', 'MAD DECENT / BECAUSE MUS....']"
ANDHIM,https://www.beatstats.com/images/artist/large/134386.jpg?version=3761,https://www.instagram.com/andhim,"['SCENARIOS', 'SUPERFRIENDS RECORDS', 'HIGHER GROUND', 'DEEPALMA']"
DEORRO,https://www.beatstats.com/images/artist/large/273078.jpg?version=44722,https://www.instagram.com/deorro,"['PANDA FUNK RECORDS', 'ORRO MUSIC', 'SMASH THE HOUSE OFFICIAL']"
MAX CHAPMAN,https://www.beatstats.com/images/artist/large/211881.jpg?version=36545,https://www.instagram.com/max_chapman,"['PIV', 'SWEATRZ RECORDS', 'ORGANIC PIECES', 'RESONANCE RECORDS', 'MOXY MUZIK', 'RANGE.', 'PITCH RECORDS']"
MY DIGITAL ENEMY,https://www.beatstats.com/images/artist/large/15872.jpg?version=47511,https://www.instagram.com/my_digital_enemy,"['ZULU RECORDS', ""SPINNIN' DEEP"", 'TOOLROOM', 'PORNOSTAR RECORDS', 'SKINT RECORDS', 'VUDU RECORDS', 'SPRS', 'GREAT STUFF RECORDINGS', 'JANGO MUSIC', 'MOSLEY MUSIC, LLC/EPIC', 'ONELOVE', 'X', 'MILK & SUGAR', 'KARMIC POWER RECORDS', 'TOOLROOM TRAX', 'HOTFINGERS', 'PINKSTAR RECORDS']"
ADANA TWINS,https://www.beatstats.com/images/artist/large/157124.jpg?version=33823,https://www.instagram.com/adana_twins,"['WATERGATE RECORDS', 'TAU', 'IPTAMENOS DISCOS', 'DIYNAMIC', 'LIVE AT ROBERT JOHNSON']"
GORGE,https://www.beatstats.com/images/artist/large/9804.jpg?version=56922,https://www.instagram.com/gorge,"['KATCHULI', 'KLAUS:ELLE', '8BIT', 'OHRAL', 'SEHR', 'VALIANT', 'GLASGOW UNDERGROUND', 'ACKER DUB', 'WHERE THE HEART IS', '3000 GRAD RECORDS', 'VICIOUS', 'MONDAY SOCIAL MUSIC', 'SYSTEMATIC RECORDINGS', 'SUBLEASE MUSIC', 'MILK & SUGAR', 'VARIETY MUSIC', 'PRACHT']"
ROBOSONIC,https://www.beatstats.com/images/artist/large/26797.jpg?version=24378,https://www.instagram.com/robosonic,['DEFECTED']
MIKE VALE,https://www.beatstats.com/images/artist/large/35397.jpg?version=61096,https://www.instagram.com/mike_vale,"['GLASGOW UNDERGROUND', 'ARMADA MUSIC', 'STEALTH RECORDS', 'PLAY RECORDS', 'CR2 RECORDS', 'HOTFINGERS', 'ULTRA', 'ICONS', 'TOOLROOM TRAX', 'SOUTH OF SATURN', 'GREAT STUFF RECORDINGS', '1605', 'TOOLROOM', 'STRICTLY RHYTHM', 'CUBE RECORDINGS']"
MARTIN SOLVEIG,https://www.beatstats.com/images/artist/large/6435.jpg?version=56734,https://www.instagram.com/martin_solveig,"[""SPINNIN' DEEP"", 'BMG RIGHTS MGMT FRANCE S....']"
CHOCOLATE PUMA,https://www.beatstats.com/images/artist/large/8480.jpg?version=49212,https://www.instagram.com/chocolate_puma,"['ARMADA MUSIC', 'CONFESSION', 'HILOMATIK', 'HELDEEP RECORDS', 'MUSICAL FREEDOM', 'DEFECTED']"
MOONWALK,https://www.beatstats.com/images/artist/large/273441.jpg?version=62463,https://www.instagram.com/moonwalk,"['SPECTRUM (NL)', 'ELEATICS RECORDS', 'STIL VOR TALENT', 'NATURA VIVA BLACK', 'WATERGATE RECORDS']"
WH0,https://www.beatstats.com/images/artist/large/449919.jpg?version=49268,https://www.instagram.com/wh0,"['WH0 PLAYS', 'TOOLROOM', 'GOLDEN RECORDINGS', 'INHOUSE', 'UNIVERSAL-ISLAND RECORDS....', 'SWEAT IT OUT', 'MINISTRY OF SOUND RECORD....', ""SPINNIN' RECORDS""]"
JACK BACK,https://www.beatstats.com/images/artist/large/245237.jpg?version=1917,https://www.instagram.com/jack_back,['DEFECTED']
NERVO,https://www.beatstats.com/images/artist/large/113114.jpg?version=32284,https://www.instagram.com/nervo,"['FUTURE HOUSE MUSIC', ""LET'S FVCKING GO"", 'DHARMA WORLDWIDE', 'UNIVERSAL MUSIC LTDA.', 'THRIVE MUSIC']"
WEHBBA,https://www.beatstats.com/images/artist/large/15479.jpg?version=64183,https://www.instagram.com/wehbba,"['HIFN', 'ELEATICS RECORDS', 'VOLTA', 'DRUMCODE', 'ARCANE MUSIC', 'SWAY', 'GLOBAL UNDERGROUND', 'DEFINITION RECORDS']"
MAZ (BR),https://www.beatstats.com/images/artist/large/534677.jpg?version=60142,https://www.instagram.com/maz_(br),"['DAWN PATROL RECORDS', 'ABRACADABRA MUSIC', 'BRASLIVE RECORDS', 'CERCLE RECORDS', 'UNIVERSAL MUSIC LTDA.', 'RADIANT.', 'WARUNG RECORDINGS', 'REDOLENT']"
LEE FOSS,https://www.beatstats.com/images/artist/large/109755.jpg?version=19705,https://www.instagram.com/lee_foss,"['THRIVE MUSIC', 'REPOPULATE MARS']"
DENSE & PIKA,https://www.beatstats.com/images/artist/large/251274.jpg?version=12472,https://www.instagram.com/dense_&_pika,"['WE ARE THE BRAVE', 'ALL WE HAVE IS NOW', 'MOOD', 'DRUMCODE', 'SYSTEMATIC RECORDINGS', 'STUG MUSIC']"
KEVIN DE VRIES,https://www.beatstats.com/images/artist/large/393873.jpg?version=56946,https://www.instagram.com/kevin_de_vries,"['AFTERLIFE RECORDS', 'EXPERTS ONLY', 'TH3RD BRAIN', 'UNIVERSAL-ISLAND RECORDS....', 'VINTAGE CULTURE']"
BLOND:ISH,https://www.beatstats.com/images/artist/large/154648.jpg?version=14046,https://www.instagram.com/blond:ish,"['INSOMNIAC RECORDS', 'ABRACADABRA MUSIC', 'TS/REPUBLIC', 'DEFECTED', 'FFRR', 'WM GERMANY']"
JORIS VOORN,https://www.beatstats.com/images/artist/large/11778.jpg?version=37308,https://www.instagram.com/joris_voorn,"['SPECTRUM (NL)', 'DRUMCODE', 'VINTAGE CULTURE', 'ARMADA MUSIC', 'DAYS LIKE NIGHTS']"
DISCLOSURE,https://www.beatstats.com/images/artist/large/153433.jpg?version=40618,https://www.instagram.com/disclosure,"['DISORDER', 'UNIVERSAL-ISLAND RECORDS....', 'BLACK BOOK RECORDS', 'EMI', 'WAREHOUSE PROJECT RECORD....', 'NINJA TUNE', 'APOLLO RECS', 'UMC (UNIVERSAL MUSIC CAT....']"
JULIET SIKORA,https://www.beatstats.com/images/artist/large/27763.jpg?version=12954,https://www.instagram.com/juliet_sikora,"['NO EXIT', 'ADESSO MUSIC', 'PHXBLK', 'KITTBALL']"
ANDRUSS,https://www.beatstats.com/images/artist/large/180687.jpg?version=39109,https://www.instagram.com/andruss,"['DROP LOW RECORDS', 'HELIX RECORDS', 'ELROW MUSIC', 'KING KONG RECORDS', 'LIFTOFF RECORDINGS', 'HELLBENT RECORDS', 'BLACK BOOK RECORDS']"
DOSEM,https://www.beatstats.com/images/artist/large/21935.jpg?version=56088,https://www.instagram.com/dosem,"['ANJUNADEEP', 'HOUSTRIKE', 'COLORIZE (ENHANCED)', 'FLASHOVER RECORDINGS', 'TRUESOUL', 'ARMADA MUSIC', 'VASSNOVA']"
ALAN FITZPATRICK,https://www.beatstats.com/images/artist/large/57541.jpg?version=44799,https://www.instagram.com/alan_fitzpatrick,"['ARCANE MUSIC', 'WE ARE THE BRAVE', 'HILOMATIK', 'ARMADA MUSIC', 'TRICK']"
RITON,https://www.beatstats.com/images/artist/large/6223.jpg?version=16184,https://www.instagram.com/riton,['POLYDOR RECORDS']
ACRAZE,https://www.beatstats.com/images/artist/large/711513.jpg?version=35284,https://www.instagram.com/acraze,"['THRIVE MUSIC/CAPITOL REC....', 'CACTUS JACK / ATLANTIC', 'BROKE', 'THRIVE MUSIC']"
LATMUN,https://www.beatstats.com/images/artist/large/448583.jpg?version=4077,https://www.instagram.com/latmun,['LATERAL']
CHRIS AVANTGARDE,https://www.beatstats.com/images/artist/large/131833.jpg?version=8660,https://www.instagram.com/chris_avantgarde,"['AFTERLIFE RECORDS', 'EXPERTS ONLY', 'DRUMCODE', 'TH3RD BRAIN', 'WATERGATE RECORDS', 'UKF']"
MOCHAKK,https://www.beatstats.com/images/artist/large/660408.jpg?version=39616,https://www.instagram.com/mochakk,"['CIRCOLOCO RECORDS', 'NERVOUS RECORDS', 'CERCLE RECORDS', 'DEFECTED', 'HIGHER GROUND', 'ATLANTIC RECORDS', ""CUTTIN' HEADZ"", 'MOTRAXX']"
DUBVISION,https://www.beatstats.com/images/artist/large/127766.jpg?version=18348,https://www.instagram.com/dubvision,['STMPD RCRDS']
SUB FOCUS,https://www.beatstats.com/images/artist/large/3420.jpg?version=55546,https://www.instagram.com/sub_focus,"['EXPERTS ONLY', 'EMI', 'POSITIVA', 'ARMADA MUSIC', 'VIRGIN EMI', 'XL RECORDINGS', 'THRIVE MUSIC']"
DJ KOZE,https://www.beatstats.com/images/artist/large/9749.jpg?version=59435,https://www.instagram.com/dj_koze,"['PAMPA RECORDS', 'TUNECORE', 'MY DEAR', 'XL RECORDINGS']"
SEBASTIEN LEGER,https://www.beatstats.com/images/artist/large/4618.jpg?version=3154,https://www.instagram.com/sebastien_leger,"['LOST MIRACLE', 'LOST & FOUND', 'NO DRAMA', 'PARRA FOR CUVA', 'DEEPALMA', 'FOR A MEMORY']"
SOSA (UK),https://www.beatstats.com/images/artist/large/737775.jpg?version=41010,https://www.instagram.com/sosa_(uk),"['COCO', 'MINISTRY OF SOUND RECORD....', 'ATLANTIC RECORDS UK', 'MOXY MUZIK', 'BLACK BOOK RECORDS', 'HELLBENT RECORDS', 'COCO, DEPLOYED BY PARACH....', 'CATCH & RELEASE']"
MARK REEVE,https://www.beatstats.com/images/artist/large/58554.jpg?version=51029,https://www.instagram.com/mark_reeve,"['SUBVISION', 'ARCANE MUSIC', 'TERMINAL M', 'SUBVISION RAW', 'FILTH ON ACID']"
JEM COOKE,https://www.beatstats.com/images/artist/large/232875.jpg?version=58938,https://www.instagram.com/jem_cooke,"['GOOD COMPANY', 'SIMULATE RECORDINGS', 'DEFECTED', 'PRYDA PRESENTS', 'TOMORROWLAND MUSIC']"
ALESSO,https://www.beatstats.com/images/artist/large/136838.jpg?version=62904,https://www.instagram.com/alesso,"['10:22PM/BODY HI', 'BODY HI', 'PARLOPHONE UK', 'EMPIRE', ""SPINNIN' RECORDS"", 'COLUMBIA (SONY)', 'MUSICAL FREEDOM']"
SIMONE VITULLO,https://www.beatstats.com/images/artist/large/3274.jpg?version=8290,https://www.instagram.com/simone_vitullo,['GO DEEVA RECORDS']
GARY CAOS,https://www.beatstats.com/images/artist/large/25170.jpg?version=60691,https://www.instagram.com/gary_caos,['CASA ROSSA']
MATRODA,https://www.beatstats.com/images/artist/large/218823.jpg?version=1938,https://www.instagram.com/matroda,"['TERMINAL UNDERGROUND', 'INSOMNIAC RECORDS', 'DJ SNAKE MUSIC PRODUCTIO....', ""SPINNIN' DEEP""]"
STEFANO NOFERINI,https://www.beatstats.com/images/artist/large/16027.jpg?version=33600,https://www.instagram.com/stefano_noferini,"['DEEPERFECT', 'DPE']"
HOSH,https://www.beatstats.com/images/artist/large/13911.jpg?version=39848,https://www.instagram.com/hosh,"['FRYHIDE', 'THREE SIX ZERO RECORDING....', 'DIYNAMIC', 'BEDROCK RECORDS', 'KONTOR RECORDS', 'KD RAW', '2DIY4', 'MY FAVORITE ROBOT RECORD....', 'THREE SIX ZERO RECORDING....', 'THREE SIX ZERO RECORDING....', 'DOC', 'GET PHYSICAL MUSIC', 'WARUNG RECORDINGS', 'ARMADA MUSIC ALBUMS', 'REJECTED', 'WM ITALY', 'FAYER', 'STONE FREE BERLIN', 'STIL VOR TALENT', 'AUDIO TONIC RECORDS', 'NATURA VIVA']"
